fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,density,pH,sulphates,alcohol,type_white
0.2644628099173554,0.09999999999999999,0.16867469879518077,0.03220858895705522,0.07308970099667773,0.05208333333333333,0.1270973963355857,0.35658914728682145,0.18857142857142858,0.18840579710144945,1.0
0.2727272727272727,0.23333333333333328,0.10240963855421688,0.018404907975460124,0.12126245847176077,0.09027777777777778,0.17762777242044336,0.5968992248062017,0.2342857142857143,0.34782608695652173,0.0
0.23140495867768585,0.5166666666666666,0.012048192771084338,0.02760736196319018,0.08803986710963455,0.048611111111111105,0.17627772420443577,0.635658914728682,0.21142857142857138,0.4347826086956521,0.0
0.2975206611570248,0.13333333333333336,0.2530120481927711,0.294478527607362,0.09468438538205981,0.18055555555555555,0.24821600771456076,0.18604651162790686,0.11999999999999997,0.1594202898550725,1.0
0.44628099173553704,0.13333333333333336,0.2771084337349398,0.03987730061349694,0.0813953488372093,0.13194444444444445,0.17107039537126312,0.3255813953488369,0.19999999999999998,0.21739130434782616,1.0
0.23966942148760328,0.13333333333333336,0.16867469879518077,0.02760736196319018,0.004983388704318933,0.12152777777777778,0.06769527483124449,0.4186046511627901,0.09142857142857144,0.536231884057971,0.0
0.2727272727272727,0.08,0.22289156626506026,0.013803680981595092,0.0664451827242525,0.09374999999999999,0.09893924783028041,0.33333333333333304,0.16571428571428573,0.4057971014492754,1.0
0.3223140495867768,0.11333333333333333,0.25903614457831325,0.0598159509202454,0.08803986710963455,0.06597222222222222,0.1826422372227583,0.5116279069767438,0.15428571428571428,0.2753623188405798,1.0
0.28925619834710736,0.23333333333333328,0.14457831325301204,0.02914110429447853,0.11461794019933554,0.09027777777777778,0.18032786885245855,0.6821705426356588,0.2057142857142857,0.4492753623188406,0.0
0.16528925619834706,0.06000000000000001,0.18072289156626506,0.012269938650306747,0.04651162790697675,0.1875,0.07270973963355942,0.44186046511627897,0.08571428571428572,0.4782608695652175,1.0
0.16528925619834706,0.08,0.20481927710843376,0.006134969325153375,0.043189368770764125,0.13541666666666669,0.054001928640307284,0.6046511627906974,0.10857142857142857,0.536231884057971,1.0
0.3223140495867768,0.13333333333333336,0.14457831325301204,0.02760736196319018,0.058139534883720936,0.09722222222222221,0.11552555448409052,0.4263565891472867,0.18857142857142858,0.37681159420289845,1.0
0.28099173553719003,0.09999999999999999,0.2349397590361446,0.013803680981595092,0.07308970099667773,0.08680555555555555,0.08736740597878523,0.35658914728682145,0.1371428571428571,0.4492753623188406,1.0
0.11570247933884298,0.10666666666666665,0.27108433734939763,0.04907975460122699,0.029900332225913623,0.06944444444444443,0.09392478302796547,0.6434108527131781,0.14857142857142855,0.4637681159420288,1.0
0.31404958677685946,0.15333333333333332,0.14457831325301204,0.018404907975460124,0.04651162790697675,0.13194444444444445,0.08042430086788599,0.25581395348837166,0.11999999999999997,0.5507246376811596,1.0
0.31404958677685946,0.08666666666666666,0.26506024096385544,0.019938650306748466,0.04485049833887044,0.03125,0.08042430086788599,0.2248062015503871,0.26857142857142857,0.6956521739130437,1.0
0.28099173553719003,0.10666666666666665,0.11445783132530121,0.10889570552147239,0.059800664451827246,0.18055555555555555,0.16721311475409806,0.3488372093023253,0.08571428571428572,0.21739130434782616,1.0
0.38842975206611563,0.11333333333333333,0.16265060240963858,0.06288343558282208,0.03654485049833887,0.10416666666666666,0.09778206364513053,0.2248062015503871,0.057142857142857134,0.5797101449275364,1.0
0.28099173553719003,0.17333333333333334,0.16867469879518077,0.15030674846625766,0.1644518272425249,0.14583333333333334,0.19768563162969954,0.18604651162790686,0.19428571428571426,0.2028985507246377,1.0
0.3801652892561983,0.1933333333333333,0.31927710843373497,0.018404907975460124,0.6710963455149501,0.027777777777777776,0.2077145612343294,0.2635658914728678,0.4742857142857143,0.1594202898550725,0.0
0.2148760330578512,0.24,0.15662650602409642,0.02147239263803681,0.07475083056478406,0.06597222222222222,0.15564127290260288,0.6666666666666665,0.19428571428571426,0.28985507246376807,1.0
0.23140495867768585,0.08666666666666666,0.20481927710843376,0.07668711656441717,0.061461794019933555,0.10069444444444443,0.1130183220829295,0.387596899224806,0.08571428571428572,0.4347826086956521,1.0
0.22314049586776852,0.09333333333333334,0.27108433734939763,0.11349693251533742,0.07308970099667773,0.17708333333333334,0.1691417550626788,0.39534883720930214,0.14285714285714282,0.1594202898550725,1.0
0.4132231404958677,0.12666666666666665,0.2349397590361446,0.02147239263803681,0.1511627906976744,0.06597222222222222,0.1606557377049178,0.33333333333333304,0.2628571428571428,0.4637681159420288,0.0
0.3471074380165289,0.29333333333333333,0.018072289156626505,0.01687116564417178,0.10132890365448506,0.03125,0.1662487945998059,0.4806201550387592,0.19428571428571426,0.28985507246376807,0.0
0.3305785123966941,0.12666666666666665,0.1987951807228916,0.02760736196319018,0.07308970099667773,0.12152777777777778,0.09392478302796547,0.3720930232558137,0.18285714285714286,0.4347826086956521,1.0
0.30578512396694213,0.08666666666666666,0.4096385542168675,0.1579754601226994,0.059800664451827246,0.12847222222222224,0.20578592092574866,0.21705426356589097,0.07428571428571426,0.10144927536231885,1.0
0.18181818181818177,0.10666666666666665,0.1987951807228916,0.02914110429447853,0.028239202657807314,0.10416666666666666,0.058052073288330064,0.31782945736434076,0.15428571428571428,0.4782608695652175,1.0
0.1735537190082645,0.13333333333333336,0.20481927710843376,0.046012269938650305,0.051495016611295685,0.1701388888888889,0.07849566055930524,0.45736434108527124,0.16571428571428573,0.5217391304347825,1.0
0.3471074380165289,0.16666666666666669,0.31927710843373497,0.02914110429447853,0.13621262458471758,0.059027777777777776,0.2019286403085836,0.5038759689922481,0.32571428571428573,0.2318840579710144,0.0
0.28925619834710736,0.09999999999999999,0.14457831325301204,0.004601226993865032,0.03654485049833887,0.09722222222222221,0.041080038572808064,0.13953488372093004,0.08571428571428572,0.6086956521739129,1.0
0.371900826446281,0.13333333333333336,0.2891566265060241,0.023006134969325156,0.13953488372093023,0.017361111111111112,0.13404050144647783,0.4186046511627901,0.22285714285714284,0.63768115942029,0.0
0.3305785123966941,0.06666666666666667,0.18674698795180725,0.17791411042944782,0.07308970099667773,0.15625,0.20964320154291016,0.2635658914728678,0.17142857142857146,0.1304347826086958,1.0
0.28925619834710736,0.13333333333333336,0.21686746987951808,0.18558282208588955,0.051495016611295685,0.12847222222222224,0.20964320154291016,0.44961240310077466,0.31999999999999995,0.2318840579710144,1.0
0.16528925619834706,0.11333333333333333,0.15662650602409642,0.19171779141104295,0.06976744186046512,0.14930555555555555,0.19421407907425348,0.44186046511627897,0.08571428571428572,0.18840579710144945,1.0
0.33884297520661155,0.12666666666666665,0.16265060240963858,0.01687116564417178,0.04152823920265781,0.08333333333333333,0.07232401157184043,0.193798449612403,0.16,0.5652173913043479,1.0
0.2975206611570248,0.21333333333333332,0.24698795180722893,0.20705521472392638,0.07308970099667773,0.12499999999999999,0.22622950819672383,0.3720930232558137,0.22857142857142856,0.2028985507246377,1.0
0.1322314049586777,0.09999999999999999,0.21686746987951808,0.013803680981595092,0.03488372093023256,0.2534722222222222,0.05072324011571894,0.4031007751937983,0.4342857142857143,0.5942028985507246,1.0
0.28925619834710736,0.2866666666666666,0.1746987951807229,0.16411042944785276,0.04152823920265781,0.20833333333333334,0.18707810993249652,0.3255813953488369,0.18857142857142858,0.21739130434782616,1.0
0.44628099173553704,0.23333333333333328,0.29518072289156627,0.02760736196319018,0.12790697674418602,0.07638888888888888,0.2019286403085836,0.39534883720930214,0.2342857142857143,0.21739130434782616,0.0
0.3223140495867768,0.39,0.0,0.02760736196319018,0.1345514950166113,0.024305555555555552,0.19807135969141498,0.4263565891472867,0.2857142857142857,0.18840579710144945,0.0
0.2727272727272727,0.026666666666666658,0.1927710843373494,0.1380368098159509,0.07475083056478406,0.21875,0.17492767598842818,0.527131782945736,0.10285714285714284,0.2028985507246377,1.0
0.28925619834710736,0.09999999999999999,0.22289156626506026,0.019938650306748466,0.05315614617940198,0.1736111111111111,0.07078109932497512,0.4186046511627901,0.09714285714285714,0.6086956521739129,1.0
0.3305785123966941,0.10666666666666665,0.10843373493975904,0.09355828220858896,0.061461794019933555,0.1111111111111111,0.17685631629700893,0.3720930232558137,0.18857142857142858,0.26086956521739135,1.0
0.3305785123966941,0.12000000000000001,0.29518072289156627,0.03987730061349694,0.029900332225913623,0.09374999999999999,0.09199614271938117,0.24031007751937938,0.051428571428571435,0.4782608695652175,1.0
0.25619834710743805,0.19999999999999996,0.1746987951807229,0.20015337423312884,0.06478405315614617,0.17708333333333334,0.20655737704917954,0.21705426356589097,0.21142857142857138,0.21739130434782616,1.0
0.2644628099173554,0.21333333333333332,0.1927710843373494,0.046012269938650305,0.08637873754152824,0.027777777777777776,0.1355834136933467,0.4341085271317824,0.14857142857142855,0.4782608695652175,0.0
0.22314049586776852,0.06000000000000001,0.1987951807228916,0.012269938650306747,0.031561461794019925,0.04513888888888888,0.10935390549662571,0.39534883720930214,0.18285714285714286,0.30434782608695654,1.0
0.47107438016528924,0.2533333333333333,0.29518072289156627,0.08742331288343558,0.09136212624584718,0.01388888888888889,0.2250723240115704,0.37984496124030986,0.2857142857142857,0.4347826086956521,0.0
0.30578512396694213,0.06666666666666667,0.18674698795180725,0.17024539877300612,0.06976744186046512,0.0798611111111111,0.19035679845708842,0.3643410852713176,0.11999999999999997,0.21739130434782616,1.0
0.22314049586776852,0.12666666666666665,0.11445783132530121,0.09202453987730061,0.059800664451827246,0.3368055555555555,0.12555448408871683,0.3410852713178292,0.06285714285714286,0.30434782608695654,1.0
0.2479338842975206,0.4066666666666666,0.0,0.07668711656441717,0.1910299003322259,0.06944444444444443,0.24243008678881495,0.5736434108527129,0.2799999999999999,0.3188405797101448,0.0
0.25619834710743805,0.43999999999999995,0.018072289156626505,0.02607361963190184,0.07475083056478406,0.02083333333333333,0.15332690453230313,0.5658914728682172,0.22857142857142856,0.5072463768115942,0.0
0.23966942148760328,0.08666666666666666,0.29518072289156627,0.012269938650306747,0.06312292358803986,0.10069444444444443,0.0823529411764703,0.1550387596899223,0.10857142857142857,0.4057971014492754,1.0
0.28925619834710736,0.66,0.05421686746987952,0.01687116564417178,0.28073089700996684,0.03125,0.17492767598842818,0.44961240310077466,0.19428571428571426,0.14492753623188404,0.0
0.6033057851239668,0.22666666666666663,0.28313253012048195,0.03144171779141104,0.12624584717607973,0.027777777777777776,0.1972999035679841,0.4031007751937983,0.3085714285714286,0.5942028985507246,0.0
0.2479338842975206,0.17333333333333334,0.44578313253012053,0.03374233128834356,0.13122923588039867,0.07638888888888888,0.10935390549662571,0.6124031007751936,0.26857142857142857,0.5797101449275364,1.0
0.2479338842975206,0.08666666666666666,0.21686746987951808,0.2684049079754601,0.061461794019933555,0.10763888888888888,0.24821600771456076,0.4263565891472867,0.14285714285714282,0.11594202898550732,1.0
0.2644628099173554,0.04666666666666666,0.16867469879518077,0.21625766871165641,0.06976744186046512,0.09722222222222221,0.20810028929604485,0.18604651162790686,0.09142857142857144,0.14492753623188404,1.0
0.3801652892561983,0.09333333333333334,0.16867469879518077,0.2791411042944785,0.031561461794019925,0.1875,0.20964320154291016,0.18604651162790686,0.06857142857142856,0.5217391304347825,1.0
0.2975206611570248,0.08666666666666666,0.16265060240963858,0.00920245398773006,0.05315614617940198,0.09027777777777778,0.10742526518804141,0.3643410852713176,0.057142857142857134,0.26086956521739135,1.0
0.1900826446280991,0.09333333333333334,0.24096385542168677,0.0191717791411043,0.03654485049833887,0.08333333333333333,0.04879459980713463,0.24031007751937938,0.03999999999999998,0.5507246376811596,1.0
0.2479338842975206,0.06666666666666667,0.16867469879518077,0.007668711656441719,0.029900332225913623,0.10763888888888888,0.07251687560269815,0.33333333333333304,0.1257142857142857,0.4347826086956521,1.0
0.2644628099173554,0.24666666666666665,0.20481927710843376,0.294478527607362,0.051495016611295685,0.03819444444444444,0.2019286403085836,0.27131782945736393,0.08571428571428572,0.4347826086956521,1.0
0.2479338842975206,0.2866666666666666,0.18072289156626506,0.05521472392638037,0.09468438538205981,0.12847222222222224,0.14214079074252695,0.3720930232558137,0.10857142857142857,0.1594202898550725,1.0
0.2727272727272727,0.31333333333333335,0.07831325301204821,0.01687116564417178,0.10631229235880398,0.06944444444444443,0.13249758919961607,0.193798449612403,0.19999999999999998,0.17391304347826075,1.0
0.7768595041322311,0.19999999999999996,0.33132530120481934,0.03220858895705522,0.11960132890365448,0.01388888888888889,0.25978784956605594,0.20155038759689914,0.17714285714285713,0.2028985507246377,0.0
0.25619834710743805,0.15333333333333332,0.1987951807228916,0.18558282208588955,0.04817275747508305,0.1111111111111111,0.15949855351976794,0.24806201550387552,0.24000000000000002,0.34782608695652173,1.0
0.09917355371900827,0.16666666666666669,0.0963855421686747,0.013803680981595092,0.0664451827242525,0.03125,0.08813886210221966,0.5891472868217051,0.11999999999999997,0.3913043478260869,1.0
